seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,1014.95,7,3,8,4.71,0.0,0.0,0.0,176
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,1427.97,10,13,4,4.73,18.75,0.0,0.0,58
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,277.52,3,1,9,3.2,0.0,0.0,0.0,504
3faf68a3b0af94b10bac70d86077be49,holambra,SP,1442.09,7,3,16,4.57,0.0,0.0,0.0,533
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,3295.89,35,12,15,3.86,19.44,0.0,0.0,196
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,228.26,2,1,9,3.5,0.0,0.0,0.0,280
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,225.21,1,1,6,4.0,0.0,0.0,0.0,432
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,86.74,1,1,17,1.0,0.0,0.0,0.0,386
402916f742e5c740cc751493d9cf5053,guanhaes,MG,1478.43,9,5,6,4.7,0.0,0.0,0.0,54
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,9164.51,11,6,10,4.0,0.0,0.0,0.0,336
4049512728d969bec69f84088b012416,belo horizonte,MG,550.27,7,7,11,5.0,0.0,0.0,0.0,259
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,551.73,8,7,7,5.0,0.0,0.0,0.0,62
406740ee611378a662d274c7d8c43c4a,vitoria,ES,1972.08,8,2,15,4.1,20.0,0.0,0.0,187
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,4449.21,44,18,13,4.33,13.04,0.0,0.0,55
4091f77d8c768fc3e81c20761471761d,sao paulo,SP,1309.87,8,6,18,2.75,25.0,0.0,0.0,71
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,7323.25,30,13,7,4.0,0.0,0.0,0.0,53
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,23823.99,12,9,14,2.36,8.33,0.0,0.0,61
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,157.0,2,1,6,5.0,0.0,0.0,0.0,68
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,2182.72,21,13,8,4.26,20.0,0.0,0.0,56
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,61.3,1,1,9,5.0,0.0,0.0,0.0,77
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,2569.16,21,8,10,4.27,4.55,0.0,0.0,65
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,661.81,4,3,21,4.2,20.0,0.0,0.0,301
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,61.38,1,1,6,5.0,0.0,0.0,0.0,259
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,40.38,1,1,5,5.0,0.0,0.0,0.0,135
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,2874.22,12,9,17,4.5,0.0,0.0,0.0,97
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,514.63,8,2,6,4.1,0.0,0.0,0.0,80
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,20064.52,187,126,12,4.19,5.83,0.0,0.0,58
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,1829.91,10,11,15,4.36,0.0,0.0,0.0,556
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,971.92,20,4,4,4.96,0.0,0.0,0.0,89
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,1110.54,3,1,22,4.33,0.0,0.0,0.0,591
41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,1237.06,15,10,9,4.71,0.0,0.0,0.0,119
41e0fa5761c886a630994a55c12087e7,guaruja,SP,491.91,5,2,10,5.0,0.0,0.0,0.0,125
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,1222.73,22,25,8,4.43,2.38,0.0,0.0,182
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,1089.04,5,1,16,4.8,0.0,0.0,0.0,65
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,317.37,1,1,18,5.0,0.0,0.0,0.0,629
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,1692.9,5,3,38,3.2,60.0,0.0,0.0,174
42b6488f5b8246d9141712abd4b1b693,maringa,PR,289.8,2,2,8,4.0,0.0,0.0,0.0,64
42b729f859728f5079499127a9c2ef37,sao paulo,SP,5396.92,103,18,7,4.38,9.92,0.0,0.0,55
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,8341.37,34,15,9,4.2,2.56,0.0,0.0,59
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,100.78,1,2,22,1.0,0.0,0.0,0.0,211
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,1655.97,23,20,9,4.65,0.0,0.0,0.0,76
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,4364.47,22,7,6,4.81,0.0,0.0,0.0,100
42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,SP,69.28,2,2,6,3.67,0.0,0.0,0.0,573
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,3414.56,19,13,14,4.0,5.0,0.0,0.0,72
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,2999.64,17,5,11,3.9,0.0,0.0,0.0,53
431050a06a317f2b38168dec3dcd2b46,sao paulo,SP,1576.15,10,5,8,4.25,0.0,0.0,0.0,78
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,15103.05,116,20,16,3.85,15.32,0.0,0.0,78
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,1379.47,12,6,12,4.28,5.56,0.0,0.0,225
432c37c9dfba871172ec162e20118b8c,brasilia,DF,3614.8,44,16,15,4.18,14.55,0.0,0.0,188
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,449.65,1,1,7,2.33,0.0,0.0,0.0,739
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,837.1,4,3,16,2.8,0.0,0.0,0.0,111
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,563.44,2,2,15,1.26,50.0,0.0,0.0,84
436bf27f2f18474fc6047702e9f8a866,campinas,SP,44.42,1,1,19,5.0,0.0,0.0,0.0,637
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,9645.01,101,39,10,4.52,7.21,0.0,0.0,65
43753b27d77860f1654aa72e251a7878,barro alto,BA,66.28,1,1,27,5.0,0.0,0.0,0.0,404
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,2484.3,3,3,10,4.8,0.0,0.0,0.0,154
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,1410.93,8,5,8,4.0,15.38,0.0,0.0,104
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,205.4,1,1,10,4.0,0.0,0.0,0.0,604
43a5d4a57af536fddc96d08be3afdfcb,varginha,MG,99.83,1,1,12,,0.0,0.0,0.0,490
43b2c864251aa0ce4030c746984e088a,brasilia,DF,129.32,2,2,5,3.0,0.0,0.0,0.0,55
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,4807.22,41,21,11,4.56,7.32,0.0,0.0,141
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,21519.49,142,76,13,3.76,4.64,0.0,0.0,70
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,15135.68,91,28,16,3.88,13.04,0.0,0.0,74
443d880f15cbd3572885e1d44bf2c478,marilia,SP,125.0,1,1,12,2.0,0.0,0.0,0.0,453
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,214.56,1,1,7,5.0,0.0,0.0,0.0,554
446cc09cdbb130904da114e807dbec40,sao paulo,SP,306.97,3,3,4,4.67,0.0,0.0,0.0,135
44717f64ec2a457979cf83c429077666,santa rosa,RS,170.91,2,2,5,5.0,0.0,0.0,0.0,60
447d377bdb757058acb569025ee18a93,carazinho,RS,83.01,1,1,18,5.0,0.0,0.0,0.0,257
44ed138eca6214d572ce1d813fb0049b,canoas,RS,185.8,2,2,8,4.67,0.0,0.0,0.0,57
44f091b5abab8018f682fce8124b85e5,sao paulo,SP,389.18,3,3,15,2.5,66.67,0.0,0.0,338
45213867cefbf2cd4c6177e10216a951,araras,SP,5389.16,14,9,14,3.86,14.29,0.0,0.0,371
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,4189.52,39,3,12,4.07,7.69,0.0,0.0,112
455befea1bb853c75ccbca94cff26e5c,resende,RJ,42.05,1,1,12,3.0,0.0,0.0,0.0,132
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,7186.89,8,7,14,4.5,0.0,0.0,0.0,156
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,48.21,1,1,13,2.5,0.0,0.0,0.0,71
457fe919b032a3f7dadba6fb92cf7855,paulinia,SP,1246.11,9,8,6,4.83,16.67,0.0,0.0,72
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,862.37,2,1,25,2.5,0.0,0.0,0.0,300
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,2822.75,2,1,17,5.0,0.0,0.0,0.0,442
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,1323.79,1,1,26,5.0,0.0,0.0,0.0,621
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,6023.77,35,27,7,3.92,5.26,0.0,0.0,55
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,210.57,4,4,14,4.5,0.0,0.0,0.0,413
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,5383.47,56,31,11,4.29,6.9,0.0,0.0,61
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,161.43,3,2,6,5.0,0.0,0.0,0.0,95
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,105.45,1,1,7,5.0,0.0,0.0,0.0,72
4677a5437afda5fa7140b927b07be1cc,japira,PR,3835.7,11,9,12,4.36,9.09,0.0,0.0,69
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,134162.88,503,183,11,4.21,6.31,0.0,0.0,61
46ef1a25845fc051c2998d878354810c,claudio,MG,348.45,5,4,16,4.4,20.0,0.0,0.0,61
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,1449.77,16,12,4,4.19,0.0,0.0,0.0,53
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,1632.99,3,3,13,3.67,33.33,0.0,0.0,149
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,230.8,3,3,14,4.67,0.0,0.0,0.0,294
47efca563408aae19bb7206c2d969ea9,teresina,PI,2791.55,11,4,13,4.08,0.0,0.0,0.0,55
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,MG,94.77,1,1,17,5.0,0.0,0.0,0.0,397
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,22151.83,66,42,11,3.89,2.25,0.0,0.0,61
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,12502.42,204,52,9,4.13,6.6,0.0,0.0,51
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,1196.78,1,1,21,2.0,0.0,0.0,0.0,393
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,283.73,1,1,16,5.0,0.0,0.0,0.0,204
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,14662.01,134,22,14,4.08,6.8,0.0,0.0,60
485452467ff670447e84a8370c3fc898,taio,SC,315.44,3,3,14,4.67,0.0,0.0,0.0,230
4867209cb29b56b92893d7bde3ce8012,jau,SP,169.15,1,1,10,4.0,0.0,0.0,0.0,123
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,247007.06,1124,94,14,4.15,11.59,0.0,0.0,54
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,1027.37,7,2,10,4.43,0.0,0.0,0.0,442
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,SP,328.06,2,2,24,5.0,0.0,0.0,0.0,175
48bad451945f5227341793478d6353ea,sao paulo,SP,384.49,3,2,22,4.0,33.33,0.0,0.0,295
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,102.3,1,1,11,5.0,0.0,0.0,0.0,256
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,556.81,2,2,8,4.17,0.0,0.0,0.0,163
48efc9d94a9834137efd9ea76b065a38,curitiba,PR,666.0,33,17,10,5.0,0.0,0.0,0.0,629
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,RJ,681.27,9,9,11,2.8,0.0,0.0,0.0,416
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,1621.5,17,15,12,3.57,8.11,0.0,0.0,61
4917cee8d902e13428c3ec4b1ca6f315,blumenau,SC,6178.34,31,7,18,4.16,3.23,0.0,0.0,61
491a5ada3aa1678414e990262c4bbdc1,sao paulo,SP,1435.58,1,1,7,3.0,0.0,0.0,0.0,560
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,902.23,8,1,7,4.73,0.0,0.0,0.0,58
4965a7002cca77301c82d3f91b82e1a9,sorocaba,SP,16.36,1,1,6,5.0,0.0,0.0,0.0,179
497709c2976a8fa308730a2dec5b0726,diadema,SP,94.04,1,1,6,5.0,0.0,0.0,0.0,90
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,2696.84,18,14,5,3.58,0.0,0.0,0.0,73
499185655c29ecfdbfe776ef7cf875b5,porto alegre,RS,106.33,1,1,11,4.0,0.0,0.0,0.0,137
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,3163.56,56,22,8,3.85,6.85,0.0,0.0,65
499ec63c58e51296c9cf57edcfe1c8a8,sao paulo,SP,412.93,5,1,5,4.8,0.0,0.0,0.0,136
49cdc90518a4f82676b38b3c1aa43ff6,sao paulo,SP,1622.11,5,5,5,3.8,0.0,0.0,0.0,50
49e7217cfe4e427191c378ec626d8737,formiga,MG,3220.89,12,9,16,3.93,0.0,0.0,0.0,143
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,165.26,1,1,7,5.0,0.0,0.0,0.0,55
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,846.62,2,2,9,2.67,0.0,0.0,0.0,83
4a1f694197d05fe70026b016a7316b41,pedreira,SP,1278.75,14,12,10,4.39,4.35,0.0,0.0,66
4a23adac87cf538689fa600d976f78b2,sao paulo,SP,440.41,3,1,8,4.33,0.0,0.0,0.0,56
4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,231220.43,1772,394,14,3.87,10.98,0.0,0.0,51
4a3ccda38b2129705f3fb522db62ca31,marilia,SP,17508.81,64,43,13,3.88,9.59,0.0,0.0,59
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,RJ,155.26,1,1,4,5.0,0.0,0.0,0.0,73
4a82168aaef173cbb6e46ae88728f919,irati,PR,612.39,4,2,6,4.0,0.0,0.0,0.0,71
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,210.9,3,3,12,5.0,0.0,0.0,0.0,428
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,8047.44,27,25,16,3.9,14.29,0.0,0.0,74
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,105.28,1,1,13,5.0,0.0,0.0,0.0,274
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,2954.21,18,10,8,3.95,0.0,0.0,0.0,56
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,1029.04,5,4,22,2.0,20.0,0.0,0.0,578
4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,1229.1,4,3,12,4.6,0.0,0.0,0.0,276
4b5f66b7adcf57f1ecc0d3c07dd6b177,vendas@creditparts.com.br,PR,7115.96,23,10,13,4.39,2.63,0.0,0.0,84
4b90495391ac0bd181a80a459df1e718,bage,RS,266.11,1,1,12,4.0,0.0,0.0,0.0,742
4b9750c8ad28220fe6702d4ecb7c898f,limeira,SP,19173.85,217,33,9,4.36,7.69,0.0,0.0,51
4b98b0428fc1932cc2514ef9ce2505e6,taboao da serra,SP,363.43,2,2,22,2.33,50.0,0.0,0.0,335
4ba52dfeba874da5b9ee7b17c7494f04,mogi das cruzes,SP,1667.91,11,11,10,4.36,9.09,0.0,0.0,359
4bcec44888b30ba9001234c534716d3f,santo andre,SP,209.23,5,2,9,4.6,0.0,0.0,0.0,91
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,192.46,2,2,10,5.0,0.0,0.0,0.0,737
4be6b962d83299498bae2190f95d6566,sao carlos,SP,691.09,11,6,7,4.18,8.33,0.0,0.0,66
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,136.97,1,1,11,5.0,0.0,0.0,0.0,61
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,5501.01,29,18,13,4.17,3.33,0.0,0.0,69
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,SP,1824.56,2,2,24,4.5,0.0,0.0,0.0,517
4bfc7a4a1cf8d4d2121c27422d9e50b5,sao paulo,SP,9191.59,26,7,8,4.22,2.5,0.0,0.0,56
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,SP,7302.33,48,5,10,4.17,2.08,0.0,0.0,376
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,4316.51,63,31,9,3.84,7.46,0.0,0.0,50
4c1c7281388a33dd06daac44f9fadbd1,marilia,SP,269.91,5,5,8,4.8,0.0,0.0,0.0,119
4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,18828.71,258,20,12,3.78,9.04,0.0,0.0,58
4c498c7345e89aebad651544829beca0,carapicuiba,SP,5131.66,47,20,10,4.44,12.77,0.0,0.0,62
4c4d546adf3c3868fe19c9ec6e9ffda9,maringa,PR,157.09,2,2,6,3.67,0.0,0.0,0.0,62
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,150.63,2,2,15,4.0,0.0,0.0,0.0,274
4c61e37f664c3c88aff092aa5ac779d7,niteroi,RJ,908.17,7,3,16,4.0,37.5,0.0,0.0,183
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,SP,3216.31,4,4,10,4.5,0.0,0.0,0.0,151
4c8b8048e33af2bf94f2eb547746a916,ibitinga,SP,2267.88,19,19,19,3.24,13.04,0.0,0.0,54
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,120.76,1,1,14,3.0,0.0,0.0,0.0,259
4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,571.22,1,1,8,5.0,0.0,0.0,0.0,233
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,PR,258.87,2,2,12,5.0,0.0,0.0,0.0,171
4cf490a58259286ada5ba8525ba9e84a,tabatinga,SP,1217.85,7,6,24,3.13,0.0,0.0,0.0,328
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,5465.49,8,6,6,4.5,0.0,0.0,0.0,78
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,1689.99,5,2,6,4.4,0.0,0.0,0.0,63
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,PR,3959.13,7,7,13,4.0,0.0,0.0,0.0,581
4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,50785.76,363,70,12,4.22,4.63,0.0,0.0,55
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,222.74,2,1,13,5.0,0.0,0.0,0.0,105
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,PR,3964.73,44,30,9,4.5,0.0,0.0,0.0,65
4dab98ca6cd6d3df586203cefd28a042,porto alegre,RS,173.23,1,1,28,5.0,0.0,0.0,0.0,226
4dbd95a08b31ede5c82d3f861cb1ce1a,curitiba,PR,463.92,4,4,12,3.5,0.0,0.0,0.0,338
4dc2e811a1760953cb7c6a590b498943,itapui,SP,199.84,1,1,7,5.0,0.0,0.0,0.0,58
4dc646b9b9e8e411ef48ba000ea3ac6f,valinhos,SP,353.26,4,4,10,2.4,20.0,0.0,0.0,62
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,164.45,1,1,8,5.0,0.0,0.0,0.0,581
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,PR,704.42,14,12,9,4.07,7.14,0.0,0.0,104
4deebb3199eeafb282ae33229144f94b,sao paulo,SP,921.49,4,3,11,3.4,40.0,0.0,0.0,81
4e06067cc08b3f41d837768d392c3ee3,betim,MG,1514.25,31,28,9,4.22,4.35,0.0,0.0,74
4e0d109ccfba9a1151c103049880c857,sao joao de meriti,RJ,347.73,2,2,19,3.0,0.0,0.0,0.0,139
4e17c65a516f69d023a2ae78b84f28d6,suzano,SP,8794.8,61,47,14,4.08,10.81,0.0,0.0,52
4e2627090e6e5b9fabba883a37897683,belo horizonte,MG,51.62,1,1,4,1.0,0.0,0.0,0.0,233
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,655.96,3,1,20,1.67,0.0,0.0,0.0,234
4e42581f08e8cfc7c090f930bac4552a,portoferreira,SP,151.8,1,1,47,1.0,100.0,0.0,0.0,327
4e480be820e37de1444325ff358c9296,tres coracoes,MG,573.74,1,1,12,5.0,0.0,0.0,0.0,98
4e5725ba188db8252977a4f0227bd462,ribeirao preto,SP,2229.36,21,13,20,3.44,29.17,0.0,0.0,145
4e6015589b781adaa5ce7f1892d06bb1,guaruja,SP,740.5,3,1,6,3.67,0.0,0.0,0.0,266
4e7c18b98d84e05cbae3ff0ff03846c2,jaboticabal,SP,11862.36,81,31,12,4.16,4.55,0.0,0.0,97
4e85b538b0dad58852641540686d0e14,sao jose dos campos,SP,436.34,4,4,17,4.0,50.0,0.0,0.0,114
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,SP,2196.04,8,4,13,2.47,22.22,0.0,0.0,582
4e922959ae960d389249c378d1c939f5,jacarei,SP,52485.6,412,134,14,3.9,10.76,0.0,0.0,50
4e92348462c75b6c842b994ce84a0ed4,cachoeirinha,RS,85.49,1,1,10,5.0,0.0,0.0,0.0,106
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,SP,280.27,4,4,8,4.83,0.0,0.0,0.0,192
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,SP,1466.12,8,3,6,3.88,0.0,0.0,0.0,55
4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,SP,1297.9,29,23,10,3.88,3.13,0.0,0.0,90
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,1320.95,2,2,7,4.5,0.0,0.0,0.0,121
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,901.51,7,2,13,3.88,12.5,0.0,0.0,55
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,232.47,2,2,7,5.0,0.0,0.0,0.0,119
4f1f1c8666cdb6442f775c4e8caed465,belo horizonte,MG,1070.39,2,2,20,5.0,0.0,0.0,0.0,77
4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,120.8,1,1,7,5.0,0.0,0.0,0.0,61
4fb41dff7c50136976d1a5cf004a42e2,feira de santana,BA,1296.77,3,3,66,4.0,33.33,0.0,0.0,257
4fe2f67634d00c021aa01f96b6f2d68e,maringa,PR,118.84,2,2,11,5.0,0.0,0.0,0.0,62
5011f0d93373a4c5753adf58ca77af8d,santos,SP,1223.19,11,3,14,3.55,19.05,0.0,0.0,156
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,5321.9,22,2,13,4.41,9.09,0.0,0.0,83
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,12821.46,62,30,26,3.23,12.99,0.0,0.0,75
5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,MG,1872.15,10,5,12,3.88,0.0,0.0,0.0,277
50770d25768b0486d89be26afca3108f,santo andre,SP,247.86,6,5,13,4.0,16.67,0.0,0.0,91
508808d438fe2ff972ed13bb8f4a82e2,sao paulo,SP,346.04,9,9,4,4.27,0.0,0.0,0.0,51
50a7e551a7b3f8d37cd6e32d8bfbe5ea,sao caetano do sul,SP,167.96,1,1,13,5.0,0.0,0.0,0.0,85
50bf89f1349bc0409a268c3a49678009,jaci,SP,282.47,1,1,9,5.0,0.0,0.0,0.0,107
50c9975695009e5e6473912e83a6d1da,claudio,MG,6883.95,50,36,15,4.02,10.29,0.0,0.0,86
51209b446b2073894bdc0face6c73ffc,vila velha,ES,438.88,2,1,10,4.0,0.0,0.0,0.0,90
512d298ac2a96d1931b6bd30aa21f61d,rio de janeiro,RJ,7723.87,11,8,9,4.55,0.0,0.0,0.0,61
513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,SP,62.66,2,1,3,4.5,0.0,0.0,0.0,52
5145090ab595c0d0b8557199f5701fbf,curitiba,PR,1657.45,4,4,15,4.25,0.0,0.0,0.0,130
5151aea44289d6c6b090ee31c2132508,marilia,SP,1482.47,7,1,17,1.83,0.0,0.0,0.0,604
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,1154.72,6,3,9,4.17,0.0,0.0,0.0,524
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,SP,2837.64,33,29,9,4.65,2.63,0.0,0.0,316
516e7738bd8f735ac19a010ee5450d8d,rio de janeiro,RJ,7905.69,74,52,8,4.59,4.88,0.0,0.0,54
51702dc2a3e106c76dbff722b5bf0726,conchal,SP,3287.04,13,8,14,4.36,0.0,0.0,0.0,171
5194c22ed1f616ec0c0f33c571542879,santa rita do sapucai,MG,326.45,4,3,12,4.25,0.0,0.0,0.0,73
519a7aa428f18d125a283cf8c014fdd6,rio do oeste,SC,152.8,3,1,7,4.0,0.0,0.0,0.0,79
51a04a8a6bdcb23deccc82b0b80742cf,braganca paulista,SP,199.92,1,1,35,1.0,100.0,0.0,0.0,337
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,63.4,1,1,10,5.0,0.0,0.0,0.0,521
51e4e89242cbb846c2deff3dc015650e,rio grande,RS,1175.75,16,10,9,4.63,0.0,0.0,0.0,58
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,SP,1493.23,7,4,16,3.57,14.29,0.0,0.0,179
51f108f62cb87d61918159902c8f8583,cascavel,PR,378.76,3,2,5,4.33,0.0,0.0,0.0,59
52092ddbd3a58c450a4459bf051b2287,dois corregos,SP,427.05,6,4,12,5.0,0.0,0.0,0.0,204
520b493b57809f446cb0a233bb3e25c7,santos,SP,4762.87,63,28,7,4.42,2.74,0.0,0.0,302
522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,61273.66,172,38,15,3.91,10.11,0.0,0.0,74
5236605f4d4b0b3e4df85b850393fca0,sao paulo,SP,347.48,5,4,10,4.8,20.0,0.0,0.0,74
52454f90d4c30c016768db02f88c1a74,campinas,SP,147.67,3,4,12,3.6,0.0,0.0,0.0,96
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,RN,3710.64,14,4,13,4.79,0.0,0.0,0.0,186
525e75a6fb1454a2325ab1734bcec221,barueri,SP,719.39,9,3,6,3.73,0.0,0.0,0.0,380
5275ca25d0358ca73864e0ae41be1320,guarulhos,SP,478.82,4,3,7,4.75,50.0,0.0,0.0,71
527801b552d0077ffd170872eb49683b,garca,SP,20005.36,90,26,12,4.48,9.78,0.0,0.0,54
52831e5990d0771cb4951d6f12928167,tupa,SP,78.12,1,1,5,3.0,0.0,0.0,0.0,72
528bcf6680c36dddf07620bd35b33a6f,sao paulo,SP,1013.84,2,2,21,4.5,50.0,0.0,0.0,365
528ce32f560edd11add4169f6a5b65be,sao roque,SP,75.1,2,2,10,5.0,0.0,0.0,0.0,454
52956b80ae65fda598f06f6b9943e7a9,maringa,PR,858.85,3,1,25,4.0,33.33,0.0,0.0,139
